Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,city,city_ascii,Latitude,Longitude,country,iso2,iso3,admin_name,capital,population,id
Germany,Altenburg,54,Moderate,1,Good,47,Good,0,Good,54,Moderate,Altenburg,Altenburg,50.985,12.4333,Germany,DE,DEU,Thuringia,minor,31580.0,1276224301.0
Japan,Amagasaki,85,Moderate,2,Good,19,Good,19,Good,85,Moderate,Amagasaki,Amagasaki,34.7333,135.4,Japan,JP,JPN,Hyōgo,,455555.0,1392003182.0
Brazil,Amargosa,23,Good,0,Good,22,Good,0,Good,23,Good,Amargosa,Amargosa,-13.03,-39.605,Brazil,BR,BRA,Bahia,minor,31108.0,1076608607.0
Chile,Ancud,32,Good,0,Good,23,Good,0,Good,32,Good,Ancud,Ancud,-41.8667,-73.8333,Chile,CL,CHL,Los Lagos,,38991.0,1152760614.0
Madagascar,Antsohihy,15,Good,1,Good,15,Good,0,Good,14,Good,Antsohihy,Antsohihy,-14.8661,47.9834,Madagascar,MG,MDG,Mahajanga,minor,38253.0,1450240411.0
Brazil,Araci,22,Good,0,Good,22,Good,0,Good,13,Good,Araci,Araci,-11.3328,-38.9669,Brazil,BR,BRA,Bahia,minor,47584.0,1076885835.0
Colombia,Armenia,66,Moderate,1,Good,19,Good,1,Good,66,Moderate,Armenia,Armenia,4.53,-75.68,Colombia,CO,COL,Quindío,admin,301226.0,1170398459.0
India,Arsikere,62,Moderate,1,Good,11,Good,5,Good,62,Moderate,Arsikere,Arsikere,13.3139,76.2369,India,IN,IND,Karnātaka,,80000.0,1356006431.0
Mauritania,Atar,169,Unhealthy,1,Good,32,Good,0,Good,169,Unhealthy,Atar,Atar,20.5167,-13.05,Mauritania,MR,MRT,Adrar,admin,24021.0,1478064510.0
France,Avion,47,Good,1,Good,38,Good,1,Good,47,Good,Avion,Avion,50.41,2.8336,France,FR,FRA,Hauts-de-France,,17571.0,1250888907.0
Brazil,Bady Bassitt,55,Moderate,1,Good,27,Good,0,Good,55,Moderate,Bady Bassitt,Bady Bassitt,-20.9178,-49.445,Brazil,BR,BRA,São Paulo,minor,27260.0,1076001081.0
Brazil,Maribondo,24,Good,0,Good,24,Good,0,Good,16,Good,Maribondo,Maribondo,-9.5769,-36.305,Brazil,BR,BRA,Alagoas,minor,13679.0,1076733416.0
Germany,Marienheide,54,Moderate,1,Good,46,Good,0,Good,54,Moderate,Marienheide,Marienheide,51.0833,7.5333,Germany,DE,DEU,North Rhine-Westphalia,,13681.0,1276546142.0
Poland,Marki,40,Good,1,Good,40,Good,0,Good,27,Good,Marki,Marki,52.3333,21.1,Poland,PL,POL,Mazowieckie,,42252.0,1616076713.0
Italy,Massarosa,76,Moderate,1,Good,76,Moderate,0,Good,37,Good,Massarosa,Massarosa,43.8667,10.3333,Italy,IT,ITA,Tuscany,,21732.0,1380676955.0
Saudi Arabia,Mecca,150,Unhealthy,1,Good,65,Moderate,0,Good,150,Unhealthy,Mecca,Mecca,21.4225,39.8261,Saudi Arabia,SA,SAU,Makkah al Mukarramah,admin,2427924.0,1682169241.0
Belgium,Merelbeke,49,Good,1,Good,37,Good,2,Good,49,Good,Merelbeke,Merelbeke,51.0,3.75,Belgium,BE,BEL,Flanders,,24634.0,1056415717.0
France,Metz,69,Moderate,1,Good,55,Moderate,0,Good,69,Moderate,Metz,Metz,49.1203,6.1778,France,FR,FRA,Grand Est,minor,121695.0,1250778717.0
Brazil,Miguel Calmon,21,Good,0,Good,20,Good,0,Good,21,Good,Miguel Calmon,Miguel Calmon,-11.4289,-40.595,Brazil,BR,BRA,Bahia,minor,24661.0,1076065953.0
Italy,Modena,65,Moderate,1,Good,65,Moderate,0,Good,63,Moderate,Modena,Modena,44.6458,10.9257,Italy,IT,ITA,Emilia-Romagna,minor,184153.0,1380306270.0
Germany,Moers,51,Moderate,1,Good,39,Good,1,Good,51,Moderate,Moers,Moers,51.4592,6.6197,Germany,DE,DEU,North Rhine-Westphalia,,105606.0,1276257182.0
Italy,Montebelluna,83,Moderate,1,Good,54,Moderate,0,Good,83,Moderate,Montebelluna,Montebelluna,45.7753,12.0389,Italy,IT,ITA,Veneto,,31095.0,1380459138.0
Mexico,Monterrey,85,Moderate,2,Good,23,Good,6,Good,85,Moderate,Monterrey,Monterrey,25.6844,-100.3181,Mexico,MX,MEX,Nuevo León,admin,5324281.0,1484559591.0
Uruguay,Montevideo,26,Good,0,Good,26,Good,0,Good,22,Good,Montevideo,Montevideo,-34.9056,-56.1842,Uruguay,UY,URY,Montevideo,primary,1719453.0,1858107000.0
Canada,Moose Jaw,35,Good,1,Good,25,Good,0,Good,35,Good,Moose Jaw,Moose Jaw,50.3933,-105.5519,Canada,CA,CAN,Saskatchewan,,33665.0,1124806868.0
Brazil,Morada Nova,23,Good,0,Good,23,Good,0,Good,20,Good,Morada Nova,Morada Nova,-5.1067,-38.3725,Brazil,BR,BRA,Ceará,minor,61738.0,1076522163.0
Romania,Moreni,56,Moderate,1,Good,42,Good,0,Good,56,Moderate,Moreni,Moreni,44.9803,25.6444,Romania,RO,ROU,Dâmboviţa,,15472.0,1642694377.0
Brazil,Mucuri,28,Good,0,Good,28,Good,0,Good,28,Good,Mucuri,Mucuri,-18.0858,-39.5508,Brazil,BR,BRA,Bahia,minor,28062.0,1076403815.0
Malawi,Mulanje,58,Moderate,1,Good,20,Good,0,Good,58,Moderate,Mulanje,Mulanje,-16.0333,35.5,Malawi,MW,MWI,Mulanje,admin,20870.0,1454459215.0
Italy,Mussomeli,54,Moderate,1,Good,54,Moderate,0,Good,50,Good,Mussomeli,Mussomeli,37.5794,13.7525,Italy,IT,ITA,Sicilia,,9913.0,1380692742.0
Japan,Mutsu,46,Good,1,Good,38,Good,1,Good,46,Good,Mutsu,Mutsu,41.2928,141.1836,Japan,JP,JPN,Aomori,,53393.0,1392177200.0
Thailand,Na Klang,74,Moderate,2,Good,12,Good,4,Good,74,Moderate,Na Klang,Na Klang,17.3072,102.1889,Thailand,TH,THA,Nong Bua Lamphu,minor,20609.0,1764000026.0
Honduras,Nacaome,68,Moderate,1,Good,27,Good,1,Good,68,Moderate,Nacaome,Nacaome,13.5325,-87.4881,Honduras,HN,HND,Valle,admin,57345.0,1340964186.0
Philippines,Naga,72,Moderate,1,Good,20,Good,1,Good,72,Moderate,Naga,Naga,10.22,123.75,Philippines,PH,PHL,Cebu,,133184.0,1608928299.0
Philippines,Naga,72,Moderate,1,Good,20,Good,1,Good,72,Moderate,Naga,Naga,7.7978,122.6944,Philippines,PH,PHL,Zamboanga Sibugay,,41743.0,1608430919.0
India,Nagari,112,Unhealthy for Sensitive Groups,2,Good,38,Good,4,Good,112,Unhealthy for Sensitive Groups,Nagari,Nagari,13.3214,79.5856,India,IN,IND,Andhra Pradesh,,62253.0,1356993418.0
Japan,Nago,54,Moderate,2,Good,23,Good,14,Good,54,Moderate,Nago,Nago,26.5917,127.9775,Japan,JP,JPN,Okinawa,,63060.0,1392102097.0
Germany,Taunusstein,61,Moderate,1,Good,61,Moderate,0,Good,56,Moderate,Taunusstein,Taunusstein,50.1333,8.15,Germany,DE,DEU,Hesse,,30820.0,1276571090.0
Poland,Tczew,37,Good,1,Good,37,Good,0,Good,24,Good,Tczew,Tczew,54.0875,18.7972,Poland,PL,POL,Pomorskie,minor,57990.0,1616578037.0
Honduras,Tela,79,Moderate,1,Good,21,Good,0,Good,79,Moderate,Tela,Tela,15.7825,-87.4514,Honduras,HN,HND,Atlántida,,96758.0,1340789148.0
Mexico,Tepalcatepec,44,Good,1,Good,27,Good,0,Good,44,Good,Tepalcatepec,Tepalcatepec,19.1833,-102.85,Mexico,MX,MEX,Michoacán,minor,42879.0,1484817788.0
Mexico,Tepeapulco,384,Hazardous,3,Good,25,Good,6,Good,384,Hazardous,Tepeapulco,Tepeapulco,19.7856,-98.5517,Mexico,MX,MEX,Hidalgo,minor,49850.0,1484457950.0
Japan,Toki,97,Moderate,3,Good,7,Good,15,Good,97,Moderate,Toki,Toki,35.4192,137.1832,Japan,JP,JPN,Gifu,,55388.0,1392224930.0
Japan,Tomobe,60,Moderate,1,Good,19,Good,10,Good,60,Moderate,Tomobe,Tomobe,36.345,140.3042,Japan,JP,JPN,Ibaraki,,35425.0,1392421670.0
Romania,Topoloveni,51,Moderate,1,Good,45,Good,0,Good,51,Moderate,Topoloveni,Topoloveni,44.8069,25.0839,Romania,RO,ROU,Argeş,,9373.0,1642642782.0
Netherlands,Tubbergen,36,Good,1,Good,36,Good,0,Good,29,Good,Tubbergen,Tubbergen,52.4,6.7667,Netherlands,NL,NLD,Overijssel,minor,21315.0,1528263465.0
Mexico,Tula De Allende,147,Unhealthy for Sensitive Groups,1,Good,32,Good,2,Good,147,Unhealthy for Sensitive Groups,Tula De Allende,Tula de Allende,20.05,-99.35,Mexico,MX,MEX,Hidalgo,,103919.0,1484845374.0
India,Udhampur,154,Unhealthy,3,Good,46,Good,2,Good,154,Unhealthy,Udhampur,Udhampur,32.916,75.1419,India,IN,IND,Jammu and Kashmīr,,35507.0,1356335272.0
Netherlands,Uithoorn,39,Good,1,Good,39,Good,0,Good,30,Good,Uithoorn,Uithoorn,52.2333,4.8333,Netherlands,NL,NLD,Noord-Holland,minor,30206.0,1528483112.0
Mexico,Uruapan,44,Good,1,Good,28,Good,0,Good,44,Good,Uruapan,Uruapan,19.4208,-102.0628,Mexico,MX,MEX,Michoacán,minor,334749.0,1484051478.0
Brazil,Vacaria,14,Good,1,Good,13,Good,0,Good,14,Good,Vacaria,Vacaria,-28.5119,-50.9339,Brazil,BR,BRA,Rio Grande do Sul,minor,57341.0,1076001152.0
Chile,Valdivia,23,Good,1,Good,21,Good,1,Good,23,Good,Valdivia,Valdivia,-39.8139,-73.2458,Chile,CL,CHL,Los Ríos,admin,150048.0,1152201132.0
Brazil,Valinhos,89,Moderate,2,Good,23,Good,3,Good,89,Moderate,Valinhos,Valinhos,-22.9708,-46.9958,Brazil,BR,BRA,São Paulo,minor,82973.0,1076809155.0
Cuba,Varadero,37,Good,0,Good,37,Good,0,Good,25,Good,Varadero,Varadero,23.1394,-81.2861,Cuba,CU,CUB,Matanzas,,21170.0,1192203270.0
Italy,Veglie,74,Moderate,1,Good,73,Moderate,0,Good,74,Moderate,Veglie,Veglie,40.3333,17.9667,Italy,IT,ITA,Puglia,,13421.0,1380574760.0
Croatia,Velika Gorica,76,Moderate,1,Good,67,Moderate,0,Good,76,Moderate,Velika Gorica,Velika Gorica,45.7,16.0667,Croatia,HR,HRV,Zagrebačka Županija,minor,61075.0,1191113594.0
Brazil,Vespasiano,42,Good,1,Good,21,Good,0,Good,42,Good,Vespasiano,Vespasiano,-19.6919,-43.9233,Brazil,BR,BRA,Minas Gerais,minor,129765.0,1076342199.0
Japan,Susono,73,Moderate,2,Good,30,Good,6,Good,73,Moderate,Susono,Susono,35.1739,138.9068,Japan,JP,JPN,Shizuoka,,50510.0,1392001986.0
Czechia,Svitavy,73,Moderate,1,Good,42,Good,0,Good,73,Moderate,Svitavy,Svitavy,49.7556,16.4694,Czechia,CZ,CZE,Pardubický Kraj,,16108.0,1203802204.0
Tunisia,Tabursuq,57,Moderate,1,Good,57,Moderate,0,Good,27,Good,Tabursuq,Tabursuq,36.4572,9.2483,Tunisia,TN,TUN,Béja,,21022.0,1788107658.0
Ghana,Tafo,39,Good,1,Good,24,Good,0,Good,39,Good,Tafo,Tafo,6.7316,-1.6137,Ghana,GH,GHA,Ashanti,,60919.0,1288961345.0
Mexico,Tantoyuca,70,Moderate,1,Good,31,Good,3,Good,70,Moderate,Tantoyuca,Tantoyuca,21.35,-98.2333,Mexico,MX,MEX,Veracruz,minor,23893.0,1484205572.0
Pakistan,Vihari,224,Very Unhealthy,5,Good,18,Good,19,Good,224,Very Unhealthy,Vihari,Vihari,30.0419,72.3528,Pakistan,PK,PAK,Punjab,minor,128034.0,1586888846.0
India,Vinukonda,150,Unhealthy,2,Good,37,Good,6,Good,150,Unhealthy,Vinukonda,Vinukonda,16.05,79.75,India,IN,IND,Andhra Pradesh,,59725.0,1356819642.0
South Africa,Vredendal,61,Moderate,0,Good,23,Good,0,Good,61,Moderate,Vredendal,Vredendal,-31.6644,18.5061,South Africa,ZA,ZAF,Western Cape,,18170.0,1710903827.0
Belgium,Waasmunster,49,Good,1,Good,37,Good,2,Good,49,Good,Waasmunster,Waasmunster,51.1097,4.0847,Belgium,BE,BEL,Flanders,,10768.0,1056237284.0
Belgium,Walcourt,56,Moderate,1,Good,45,Good,1,Good,56,Moderate,Walcourt,Walcourt,50.2534,4.4347,Belgium,BE,BEL,Wallonia,,18376.0,1056075775.0
Germany,Waldkirchen,70,Moderate,1,Good,50,Good,0,Good,70,Moderate,Waldkirchen,Waldkirchen,48.7305,13.6011,Germany,DE,DEU,Bavaria,,11221.0,1276702006.0
Netherlands,Weesp,38,Good,0,Good,38,Good,0,Good,30,Good,Weesp,Weesp,52.3,5.05,Netherlands,NL,NLD,Noord-Holland,minor,19334.0,1528983358.0
France,Villejuif,72,Moderate,1,Good,44,Good,1,Good,72,Moderate,Villejuif,Villejuif,48.7919,2.3636,France,FR,FRA,Île-de-France,,58142.0,1250637012.0
Italy,Goito,82,Moderate,1,Good,61,Moderate,0,Good,82,Moderate,Goito,Goito,45.25,10.6667,Italy,IT,ITA,Lombardy,,10027.0,1380045082.0
Germany,Goldbach,59,Moderate,1,Good,57,Moderate,0,Good,59,Moderate,Goldbach,Goldbach,49.9889,9.1864,Germany,DE,DEU,Bavaria,,10300.0,1276681530.0
Germany,Grefrath,51,Moderate,1,Good,39,Good,1,Good,51,Moderate,Grefrath,Grefrath,51.3333,6.3333,Germany,DE,DEU,North Rhine-Westphalia,,15069.0,1276931895.0
Netherlands,Groningen,37,Good,1,Good,37,Good,0,Good,36,Good,Groningen,Groningen,53.2167,6.5667,Netherlands,NL,NLD,Groningen,admin,233273.0,1528295161.0
Namibia,Grootfontein,32,Good,1,Good,32,Good,0,Good,14,Good,Grootfontein,Grootfontein,-19.5658,18.1036,Namibia,,NAM,Otjozondjupa,,26839.0,1516286878.0
Italy,Grugliasco,77,Moderate,1,Good,55,Moderate,0,Good,77,Moderate,Grugliasco,Grugliasco,45.068,7.5776,Italy,IT,ITA,Piedmont,,36896.0,1380580243.0
Poland,Gryfino,43,Good,1,Good,43,Good,0,Good,22,Good,Gryfino,Gryfino,53.2531,14.4875,Poland,PL,POL,Zachodniopomorskie,minor,20297.0,1616595491.0
Spain,Guadix,36,Good,0,Good,36,Good,0,Good,16,Good,Guadix,Guadix,37.3006,-3.135,Spain,ES,ESP,Andalusia,,18725.0,1724022918.0
China,Guangshui,167,Unhealthy,8,Good,32,Good,23,Good,167,Unhealthy,Guangshui,Guangshui,31.617,113.826,China,CN,CHN,Hubei,,710900.0,1156267419.0
Guatemala,Guastatoya,55,Moderate,1,Good,23,Good,0,Good,55,Moderate,Guastatoya,Guastatoya,14.85,-90.0667,Guatemala,GT,GTM,El Progreso,admin,27407.0,1320849830.0
China,Gucheng,162,Unhealthy,7,Good,25,Good,22,Good,162,Unhealthy,Gucheng,Gucheng,34.4545,105.2064,China,CN,CHN,Gansu,,11096.0,1156039068.0
Pakistan,Gujranwala,175,Unhealthy,6,Good,35,Good,15,Good,175,Unhealthy,Gujranwala,Gujranwala,32.1567,74.19,Pakistan,PK,PAK,Punjab,minor,2027001.0,1586400472.0
Germany,Haan,54,Moderate,1,Good,43,Good,1,Good,54,Moderate,Haan,Haan,51.1667,7.0,Germany,DE,DEU,North Rhine-Westphalia,,30558.0,1276168837.0
Netherlands,Heerhugowaard,37,Good,0,Good,37,Good,0,Good,32,Good,Heerhugowaard,Heerhugowaard,52.6667,4.8333,Netherlands,NL,NLD,Noord-Holland,minor,58387.0,1528560409.0
Belgium,Herent,53,Moderate,1,Good,37,Good,1,Good,53,Moderate,Herent,Herent,50.9081,4.6706,Belgium,BE,BEL,Flanders,,21632.0,1056180575.0
Japan,Higashiyamato,86,Moderate,2,Good,18,Good,19,Good,86,Moderate,Higashiyamato,Higashiyamato,35.75,139.4264,Japan,JP,JPN,Saitama,,84260.0,1392233405.0
Japan,Himeji,71,Moderate,2,Good,32,Good,9,Good,71,Moderate,Himeji,Himeji,34.8167,134.6833,Japan,JP,JPN,Hyōgo,,527596.0,1392003149.0
France,Hirson,58,Moderate,1,Good,47,Good,0,Good,58,Moderate,Hirson,Hirson,49.9217,4.0839,France,FR,FRA,Hauts-de-France,,8565.0,1250646275.0
India,Hosakote,53,Moderate,1,Good,24,Good,2,Good,53,Moderate,Hosakote,Hosakote,14.2817,77.1742,India,IN,IND,Karnātaka,,16868.0,1356110096.0
China,Huangzhai,161,Unhealthy,7,Good,56,Moderate,22,Good,161,Unhealthy,Huangzhai,Huangzhai,38.0751,112.6595,China,CN,CHN,Shanxi,minor,22233.0,1156097233.0
Netherlands,Hulst,43,Good,1,Good,38,Good,1,Good,43,Good,Hulst,Hulst,51.28,4.0528,Netherlands,NL,NLD,Zeeland,minor,27575.0,1528357490.0
Madagascar,Ifanadiana,73,Moderate,2,Good,9,Good,1,Good,73,Moderate,Ifanadiana,Ifanadiana,-21.3036,47.6387,Madagascar,MG,MDG,Fianarantsoa,,15681.0,1450233083.0
France,Illzach,65,Moderate,1,Good,55,Moderate,0,Good,65,Moderate,Illzach,Illzach,47.7831,7.3486,France,FR,FRA,Grand Est,,15115.0,1250260364.0
Romania,Ineu,46,Good,1,Good,46,Good,0,Good,45,Good,Ineu,Ineu,46.4258,21.8369,Romania,RO,ROU,Arad,,8807.0,1642186469.0
Belgium,Ingelmunster,40,Good,1,Good,38,Good,1,Good,40,Good,Ingelmunster,Ingelmunster,50.9167,3.25,Belgium,BE,BEL,Flanders,,10928.0,1056487439.0
Japan,Itoman,57,Moderate,2,Good,20,Good,21,Good,57,Moderate,Itoman,Itoman,26.1236,127.6658,Japan,JP,JPN,Okinawa,,60903.0,1392029438.0
Brazil,Jacupiranga,21,Good,0,Good,20,Good,0,Good,21,Good,Jacupiranga,Jacupiranga,-24.6925,-48.0022,Brazil,BR,BRA,São Paulo,minor,16097.0,1076127392.0
Mexico,Jalacingo,90,Moderate,2,Good,21,Good,4,Good,90,Moderate,Jalacingo,Jalacingo,19.6,-97.2167,Mexico,MX,MEX,Veracruz,minor,44488.0,1484760292.0
Germany,Jena,54,Moderate,1,Good,47,Good,0,Good,54,Moderate,Jena,Jena,50.9272,11.5861,Germany,DE,DEU,Thuringia,minor,110791.0,1276659978.0
Indonesia,Jepara,132,Unhealthy for Sensitive Groups,3,Good,9,Good,14,Good,132,Unhealthy for Sensitive Groups,Jepara,Jepara,-6.5333,110.6667,Indonesia,ID,IDN,Jawa Tengah,minor,81920.0,1360703818.0
Lithuania,Jonava,35,Good,1,Good,35,Good,0,Good,22,Good,Jonava,Jonava,55.0722,24.2806,Lithuania,LT,LTU,Jonava,admin,27134.0,1440040612.0
Brazil,Juazeiro,22,Good,0,Good,22,Good,0,Good,12,Good,Juazeiro,Juazeiro,-9.4139,-40.5028,Brazil,BR,BRA,Bahia,minor,174567.0,1076632040.0
Zimbabwe,Kadoma,25,Good,0,Good,25,Good,0,Good,22,Good,Kadoma,Kadoma,-18.34,29.9,Zimbabwe,ZW,ZWE,Mashonaland West,,116300.0,1716398005.0
Kenya,Kapsabet,110,Unhealthy for Sensitive Groups,3,Good,16,Good,3,Good,110,Unhealthy for Sensitive Groups,Kapsabet,Kapsabet,0.2,35.1,Kenya,KE,KEN,Nandi,admin,17918.0,1404814363.0
Japan,Kashiwa,74,Moderate,1,Good,29,Good,15,Good,74,Moderate,Kashiwa,Kashiwa,35.8676,139.9758,Japan,JP,JPN,Chiba,,427603.0,1392133166.0
Japan,Kesennuma,47,Good,1,Good,21,Good,4,Good,47,Good,Kesennuma,Kesennuma,38.9081,141.5699,Japan,JP,JPN,Miyagi,,59341.0,1392003464.0
Finland,Keuruu,34,Good,1,Good,34,Good,0,Good,2,Good,Keuruu,Keuruu,62.2583,24.7083,Finland,FI,FIN,Keski-Suomi,minor,9184.0,1246102142.0
China,Beidao,75,Moderate,2,Good,74,Moderate,0,Good,75,Moderate,Beidao,Beidao,34.602,105.918,China,CN,CHN,Gansu,minor,,1156137209.0
Brazil,Bela Vista,23,Good,1,Good,10,Good,0,Good,23,Good,Bela Vista,Bela Vista,-22.1089,-56.5208,Brazil,BR,BRA,Mato Grosso do Sul,minor,21613.0,1076965093.0
Argentina,Bell Ville,20,Good,1,Good,11,Good,0,Good,20,Good,Bell Ville,Bell Ville,-32.6333,-62.6833,Argentina,AR,ARG,Córdoba,minor,33835.0,1032028928.0
Ukraine,Bila Tserkva,37,Good,1,Good,37,Good,1,Good,16,Good,Bila Tserkva,Bila Tserkva,49.7989,30.1153,Ukraine,UA,UKR,Kyivska Oblast,minor,207273.0,1804758853.0
Nigeria,Biu,53,Moderate,2,Good,21,Good,0,Good,53,Moderate,Biu,Biu,10.6111,12.195,Nigeria,NG,NGA,Borno,minor,176072.0,1566675681.0
Germany,Blaubeuren,50,Good,1,Good,24,Good,5,Good,50,Good,Blaubeuren,Blaubeuren,48.4119,9.785,Germany,DE,DEU,Baden-Württemberg,,12657.0,1276939647.0
Brazil,Boa Vista,15,Good,0,Good,10,Good,0,Good,15,Good,Boa Vista,Boa Vista,2.82,-60.6719,Brazil,BR,BRA,Roraima,admin,413486.0,1076621300.0
Brazil,Bom Jesus Da Lapa,16,Good,0,Good,9,Good,1,Good,16,Good,Bom Jesus Da Lapa,Bom Jesus da Lapa,-13.255,-43.4178,Brazil,BR,BRA,Bahia,minor,65550.0,1076439517.0
Brazil,Brejo,45,Good,1,Good,9,Good,1,Good,45,Good,Brejo,Brejo,-3.6839,-42.75,Brazil,BR,BRA,Maranhão,minor,34120.0,1076010144.0
Honduras,Choloma,78,Moderate,1,Good,11,Good,2,Good,78,Moderate,Choloma,Choloma,15.6127,-87.9507,Honduras,HN,HND,Cortés,,227535.0,1340125981.0
Czechia,Chrudim,82,Moderate,1,Good,43,Good,1,Good,82,Moderate,Chrudim,Chrudim,49.9511,15.7956,Czechia,CZ,CZE,Pardubický Kraj,,23441.0,1203309920.0
Ukraine,Chyhyryn,37,Good,1,Good,37,Good,1,Good,29,Good,Chyhyryn,Chyhyryn,49.0772,32.6492,Ukraine,UA,UKR,Cherkaska Oblast,minor,8539.0,1804035691.0
Belgium,Courcelles,57,Moderate,1,Good,25,Good,5,Good,57,Moderate,Courcelles,Courcelles,50.4667,4.3667,Belgium,BE,BEL,Wallonia,,31376.0,1056057326.0
Italy,Cremona,106,Unhealthy for Sensitive Groups,2,Good,32,Good,7,Good,106,Unhealthy for Sensitive Groups,Cremona,Cremona,45.1333,10.0247,Italy,IT,ITA,Lombardy,minor,70637.0,1380496758.0
Germany,Dachau,50,Good,1,Good,42,Good,2,Good,50,Good,Dachau,Dachau,48.2603,11.4342,Germany,DE,DEU,Bavaria,minor,48337.0,1276549079.0
Philippines,Daet,41,Good,1,Good,27,Good,0,Good,41,Good,Daet,Daet,14.1142,122.9564,Philippines,PH,PHL,Camarines Norte,admin,111700.0,1608562606.0
Brazil,Canto Do Buriti,14,Good,0,Good,14,Good,0,Good,14,Good,Canto Do Buriti,Canto do Buriti,-8.11,-42.9439,Brazil,BR,BRA,Piauí,minor,19365.0,1076214871.0
Brazil,Caravelas,25,Good,1,Good,25,Good,0,Good,24,Good,Caravelas,Caravelas,-17.7319,-39.2658,Brazil,BR,BRA,Bahia,minor,20103.0,1076667484.0
Central African Republic,Carnot,66,Moderate,3,Good,14,Good,0,Good,66,Moderate,Carnot,Carnot,4.94,15.87,Central African Republic,CF,CAF,Mambéré-Kadéï,,45421.0,1140319605.0
France,Carros,111,Unhealthy for Sensitive Groups,2,Good,19,Good,7,Good,111,Unhealthy for Sensitive Groups,Carros,Carros,43.7933,7.1883,France,FR,FRA,Provence-Alpes-Côte d’Azur,,13729.0,1250649127.0
Brazil,Catanduva,37,Good,1,Good,12,Good,1,Good,37,Good,Catanduva,Catanduva,-21.1378,-48.9728,Brazil,BR,BRA,São Paulo,minor,105847.0,1076772178.0
Italy,Ceccano,38,Good,1,Good,38,Good,3,Good,31,Good,Ceccano,Ceccano,41.5667,13.3333,Italy,IT,ITA,Lazio,,22320.0,1380744061.0
Brazil,Cedro,27,Good,0,Good,13,Good,1,Good,27,Good,Cedro,Cedro,-6.6069,-39.0619,Brazil,BR,BRA,Ceará,minor,22344.0,1076688549.0
Brazil,Cedro,27,Good,0,Good,13,Good,1,Good,27,Good,Cedro,Cedro,-7.7219,-39.2389,Brazil,BR,BRA,Pernambuco,minor,10518.0,1076317515.0
Pakistan,Chaman,134,Unhealthy for Sensitive Groups,0,Good,44,Good,0,Good,134,Unhealthy for Sensitive Groups,Chaman,Chaman,30.9222,66.4447,Pakistan,PK,PAK,Balochistan,,107660.0,1586640695.0
Mexico,Chignahuapan,173,Unhealthy,2,Good,7,Good,8,Good,173,Unhealthy,Chignahuapan,Chignahuapan,19.8333,-98.0333,Mexico,MX,MEX,Puebla,minor,66464.0,1484645158.0
Nicaragua,Chinandega,143,Unhealthy for Sensitive Groups,1,Good,17,Good,4,Good,143,Unhealthy for Sensitive Groups,Chinandega,Chinandega,12.6167,-87.15,Nicaragua,NI,NIC,Chinandega,admin,121793.0,1558172276.0
Guatemala,Ciudad Vieja,129,Unhealthy for Sensitive Groups,3,Good,2,Good,12,Good,129,Unhealthy for Sensitive Groups,Ciudad Vieja,Ciudad Vieja,14.5233,-90.7667,Guatemala,GT,GTM,Sacatepéquez,minor,41010.0,1320909841.0
Brazil,Campo Largo,71,Moderate,1,Good,15,Good,2,Good,71,Moderate,Campo Largo,Campo Largo,-25.4589,-49.5278,Brazil,BR,BRA,Paraná,minor,136327.0,1076072105.0
Germany,Baiersbronn,62,Moderate,1,Good,37,Good,1,Good,62,Moderate,Baiersbronn,Baiersbronn,48.5058,8.3711,Germany,DE,DEU,Baden-Württemberg,,15126.0,1276633374.0
China,Baiquan,39,Good,2,Good,39,Good,0,Good,29,Good,Baiquan,Baiquan,47.6018,126.0819,China,CN,CHN,Heilongjiang,minor,70472.0,1156009118.0
Bosnia And Herzegovina,Banja Luka,54,Moderate,1,Good,32,Good,0,Good,54,Moderate,Banja Luka,Banja Luka,44.7725,17.1925,Bosnia And Herzegovina,BA,BIH,"Srpska, Republika",admin,185042.0,1070859064.0
Poland,Barlinek,50,Good,1,Good,35,Good,1,Good,50,Good,Barlinek,Barlinek,53.0,15.2,Poland,PL,POL,Zachodniopomorskie,,13119.0,1616433075.0
Germany,Beverungen,59,Moderate,1,Good,40,Good,5,Good,59,Moderate,Beverungen,Beverungen,51.6628,9.3725,Germany,DE,DEU,North Rhine-Westphalia,,13277.0,1276597510.0
Brazil,Pindamonhangaba,57,Moderate,2,Good,10,Good,4,Good,57,Moderate,Pindamonhangaba,Pindamonhangaba,-22.9239,-45.4617,Brazil,BR,BRA,São Paulo,minor,160614.0,1076937468.0
Portugal,Pombal,34,Good,0,Good,27,Good,1,Good,34,Good,Pombal,Pombal,39.9161,-8.6281,Portugal,PT,PRT,Leiria,minor,55217.0,1620430100.0
Belgium,Wervik,38,Good,1,Good,23,Good,3,Good,38,Good,Wervik,Wervik,50.7833,3.0333,Belgium,BE,BEL,Flanders,,19020.0,1056938335.0
Germany,Wesel,33,Good,1,Good,33,Good,2,Good,30,Good,Wesel,Wesel,51.6586,6.6178,Germany,DE,DEU,North Rhine-Westphalia,minor,61277.0,1276261527.0
