City,Latitude,Longitude,Country,AQI Value,AQI Category,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value
sarangpur,25.59348,84.63842,India,155.0,Unhealthy,1.0,41.0,0.0,155.0
saidpur,25.60342,84.63791,India,174.0,Unhealthy,4.0,173.0,2.0,174.0
karari,25.61898,84.59641,India,223.0,Very Unhealthy,1.0,46.0,0.0,223.0
mubarakpur,25.65575,84.63995,India,452.0,Hazardous,1.0,72.0,1.0,333.0
bela,25.64368,84.61442,India,305.0,Hazardous,1.0,48.0,1.0,280.0
rampur,25.65343,84.58987,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
nurpur,25.68821,84.59302,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
gyanpur,25.6955,84.65303,India,189.0,Unhealthy,2.0,99.0,1.0,189.0
rampur,25.67553,84.73887,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
hajipur,25.65937,84.67456,India,148.0,Unhealthy for Sensitive Groups,3.0,87.0,2.0,148.0
barauli,25.52023,84.70917,India,114.0,Unhealthy for Sensitive Groups,3.0,67.0,2.0,114.0
alipur,25.53016,84.71065,India,174.0,Unhealthy,5.0,167.0,4.0,174.0
ramnagar,25.5294,84.71842,India,141.0,Unhealthy for Sensitive Groups,3.0,136.0,0.0,141.0
ramnagar,25.49526,84.52458,India,141.0,Unhealthy for Sensitive Groups,3.0,136.0,0.0,141.0
rajpura,25.31954,73.05264,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
nurpur,29.17756,79.0662,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
nawada,29.17583,79.06705,India,155.0,Unhealthy,3.0,140.0,1.0,155.0
sultanpur,29.1568,79.05658,India,181.0,Unhealthy,2.0,136.0,1.0,181.0
hasanpur,29.15504,79.0619,India,500.0,Hazardous,1.0,55.0,1.0,500.0
aliganj,29.11301,79.04675,India,187.0,Unhealthy,3.0,164.0,2.0,187.0
rajpura,29.08215,79.09177,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
jahangirpur,29.03305,79.08688,India,500.0,Hazardous,1.0,49.0,1.0,493.0
mawana,29.02412,79.0086,India,157.0,Unhealthy,3.0,119.0,1.0,157.0
dhanaura,29.00794,79.06379,India,500.0,Hazardous,3.0,143.0,4.0,428.0
kashipur,29.03001,79.05285,India,159.0,Unhealthy,4.0,19.0,12.0,159.0
hamirpur,29.0043,79.13791,India,195.0,Unhealthy,2.0,104.0,1.0,195.0
khudaganj,29.00858,79.17275,India,156.0,Unhealthy,4.0,25.0,10.0,156.0
raipur,29.02678,79.13392,India,169.0,Unhealthy,1.0,30.0,2.0,169.0
gobindpur,29.02791,79.12301,India,175.0,Unhealthy,1.0,51.0,1.0,175.0
chhatarpur,29.07109,79.13344,India,168.0,Unhealthy,3.0,74.0,3.0,168.0
ahmadnagar,29.05094,79.15658,India,155.0,Unhealthy,2.0,33.0,6.0,155.0
ramnagar,29.07131,79.15121,India,141.0,Unhealthy for Sensitive Groups,3.0,136.0,0.0,141.0
firozpur,29.05421,79.10229,India,165.0,Unhealthy,3.0,111.0,4.0,165.0
shikarpur,29.11766,79.1125,India,163.0,Unhealthy,3.0,152.0,1.0,163.0
nawabganj,29.11703,79.14679,India,162.0,Unhealthy,3.0,151.0,1.0,162.0
bahadurganj,29.14496,79.13143,India,57.0,Moderate,2.0,57.0,0.0,54.0
alapur,29.16047,79.15494,India,167.0,Unhealthy,3.0,164.0,3.0,167.0
faridpur,29.20034,79.12379,India,157.0,Unhealthy,4.0,26.0,10.0,157.0
khamaria,29.15927,79.17155,India,155.0,Unhealthy,1.0,32.0,0.0,155.0
gangapur,29.12531,79.19623,India,120.0,Unhealthy for Sensitive Groups,1.0,35.0,0.0,120.0
khatauli,29.127,79.22404,India,500.0,Hazardous,2.0,140.0,3.0,442.0
barwala,29.10578,79.17713,India,166.0,Unhealthy,4.0,126.0,5.0,166.0
rajpura,29.04127,79.22181,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
lakhnau,29.03616,79.23627,India,457.0,Hazardous,1.0,67.0,1.0,370.0
sultanpur,25.48118,84.55726,India,181.0,Unhealthy,2.0,136.0,1.0,181.0
ratanpur,25.4172,84.52696,India,188.0,Unhealthy,1.0,64.0,2.0,188.0
lalganj,25.4143,84.51224,India,204.0,Very Unhealthy,4.0,173.0,2.0,204.0
dehri,25.39127,84.58792,India,323.0,Hazardous,1.0,54.0,0.0,268.0
bagar,25.29458,84.51244,India,500.0,Hazardous,1.0,34.0,0.0,476.0
islampur,25.25624,84.5021,India,85.0,Moderate,2.0,48.0,1.0,85.0
dehri,25.26427,84.61835,India,323.0,Hazardous,1.0,54.0,0.0,268.0
muzaffarpur,25.30688,84.64543,India,159.0,Unhealthy,4.0,128.0,1.0,159.0
rudarpur,25.39032,84.6582,India,119.0,Unhealthy for Sensitive Groups,3.0,78.0,2.0,119.0
rampur,25.42145,84.60474,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
raghunathpur,25.46201,84.63874,India,151.0,Unhealthy,4.0,146.0,1.0,151.0
rampur,25.47442,84.72405,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
dehri,25.47035,84.70047,India,323.0,Hazardous,1.0,54.0,0.0,268.0
dharampur,25.42794,84.68669,India,86.0,Moderate,1.0,21.0,1.0,86.0
nurpur,25.36264,84.71991,India,160.0,Unhealthy,5.0,30.0,11.0,160.0
udaipur,25.34383,84.73928,India,70.0,Moderate,3.0,36.0,2.0,70.0
bela,25.27931,84.71611,India,305.0,Hazardous,1.0,48.0,1.0,280.0
akbarpur,25.26495,84.73173,India,224.0,Very Unhealthy,2.0,85.0,1.0,224.0
islampur,25.26058,84.68142,India,85.0,Moderate,2.0,48.0,1.0,85.0
kheri,25.36326,84.66968,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
malpura,25.73888,73.33825,India,186.0,Unhealthy,2.0,32.0,5.0,186.0
chhapra,25.6402,73.42097,India,149.0,Unhealthy for Sensitive Groups,3.0,99.0,2.0,149.0
rampura,25.67591,73.49338,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
basi,25.66672,73.45499,India,235.0,Very Unhealthy,1.0,49.0,0.0,235.0
palani,25.06872,73.39818,India,47.0,Good,0.0,24.0,0.0,47.0
rajpura,25.17285,73.48186,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
bhanpura,25.04599,73.47253,India,171.0,Unhealthy,1.0,37.0,0.0,171.0
bari,25.46905,73.62224,India,195.0,Unhealthy,1.0,45.0,0.0,195.0
kolar,25.41465,73.66322,India,67.0,Moderate,0.0,28.0,0.0,67.0
rupnagar,25.28336,73.63311,India,167.0,Unhealthy,5.0,17.0,25.0,167.0
malia,25.37561,73.70073,India,157.0,Unhealthy,0.0,29.0,0.0,157.0
lakheri,29.99361,79.29381,India,179.0,Unhealthy,1.0,43.0,0.0,179.0
kota,29.94252,79.30094,India,160.0,Unhealthy,1.0,42.0,1.0,160.0
nagar,29.89577,79.33471,India,310.0,Hazardous,1.0,46.0,0.0,310.0
agar,29.88639,79.31128,India,157.0,Unhealthy,1.0,37.0,0.0,157.0
mohan,29.80945,79.26712,India,169.0,Unhealthy,4.0,141.0,1.0,169.0
pali,29.78912,79.29913,India,173.0,Unhealthy,1.0,26.0,2.0,173.0
bari,29.75247,79.39724,India,195.0,Unhealthy,1.0,45.0,0.0,195.0
dabra,29.81757,79.38016,India,172.0,Unhealthy,1.0,45.0,0.0,172.0
sira,29.8338,79.3442,India,57.0,Moderate,0.0,21.0,0.0,57.0
agar,29.84095,79.37158,India,157.0,Unhealthy,1.0,37.0,0.0,157.0
tajpur,29.91125,79.34673,India,500.0,Hazardous,1.0,67.0,1.0,500.0
rampur,29.92962,79.35059,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
rewari,29.93948,79.34617,India,170.0,Unhealthy,2.0,107.0,0.0,170.0
agar,29.78361,79.43578,India,157.0,Unhealthy,1.0,37.0,0.0,157.0
kheri,25.47968,73.85417,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
talwara,25.46647,73.90528,India,158.0,Unhealthy,4.0,35.0,9.0,158.0
jiran,25.43402,73.91262,India,156.0,Unhealthy,1.0,41.0,0.0,156.0
naraina,25.41799,73.95705,India,297.0,Very Unhealthy,1.0,40.0,0.0,297.0
bagar,25.28219,73.85966,India,500.0,Hazardous,1.0,34.0,0.0,476.0
banda,25.25384,73.91321,India,169.0,Unhealthy,4.0,169.0,1.0,167.0
deoria,25.37622,73.96115,India,165.0,Unhealthy,4.0,57.0,6.0,165.0
tal,24.88206,73.22528,India,155.0,Unhealthy,1.0,39.0,0.0,155.0
chapar,29.72276,79.33169,India,51.0,Moderate,2.0,41.0,0.0,51.0
rapar,29.66169,79.29092,India,170.0,Unhealthy,0.0,28.0,0.0,170.0
chapar,29.55834,79.34203,India,51.0,Moderate,2.0,41.0,0.0,51.0
kota,29.54767,79.3013,India,160.0,Unhealthy,1.0,42.0,1.0,160.0
pali,29.54591,79.37383,India,173.0,Unhealthy,1.0,26.0,2.0,173.0
rampur,23.07222,74.74967,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
jhabua,23.04191,74.84418,India,135.0,Unhealthy for Sensitive Groups,1.0,36.0,2.0,135.0
sailana,23.20367,74.85652,India,156.0,Unhealthy,1.0,41.0,0.0,156.0
chapar,29.52175,79.47327,India,51.0,Moderate,2.0,41.0,0.0,51.0
dhari,29.51309,79.45765,India,149.0,Unhealthy for Sensitive Groups,0.0,27.0,0.0,149.0
rajpura,24.84691,73.05783,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
shergarh,23.0027,74.91561,India,168.0,Unhealthy,4.0,168.0,1.0,165.0
nagpur,22.70467,74.01401,India,152.0,Unhealthy,1.0,41.0,0.0,152.0
rampur,22.65753,74.01854,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
jambusar,22.63856,74.01423,India,153.0,Unhealthy,0.0,31.0,0.0,153.0
dungarpur,22.60675,74.06313,India,167.0,Unhealthy,1.0,39.0,0.0,167.0
lakhna,22.58319,74.03017,India,202.0,Very Unhealthy,1.0,46.0,0.0,202.0
dumka,22.62319,74.1065,India,85.0,Moderate,2.0,85.0,1.0,61.0
raipur,22.19906,74.03514,India,169.0,Unhealthy,1.0,30.0,2.0,169.0
dongargaon,22.1523,74.0247,India,178.0,Unhealthy,1.0,39.0,0.0,178.0
dungarpur,22.83393,74.30389,India,167.0,Unhealthy,1.0,39.0,0.0,167.0
rampura,22.95135,74.41431,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
rajpur,22.88384,74.265,India,136.0,Unhealthy for Sensitive Groups,2.0,25.0,4.0,136.0
kanpur,22.23725,74.42075,India,173.0,Unhealthy,4.0,161.0,1.0,173.0
bawal,24.19611,73.02749,India,500.0,Hazardous,1.0,36.0,1.0,426.0
birpur,24.14333,73.07107,India,204.0,Very Unhealthy,3.0,100.0,0.0,204.0
chhapra,24.02147,73.16499,India,149.0,Unhealthy for Sensitive Groups,3.0,99.0,2.0,149.0
kalol,24.01915,73.14156,India,159.0,Unhealthy,2.0,23.0,8.0,159.0
mahad,24.11658,73.15884,India,95.0,Moderate,0.0,23.0,0.0,95.0
rajpur,24.22361,73.10882,India,136.0,Unhealthy for Sensitive Groups,2.0,25.0,4.0,136.0
kheri,22.80409,74.50637,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
kheri,22.77273,74.52264,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
kheri,22.87657,74.6187,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
kheri,22.91875,74.59007,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
kundla,23.00152,74.65482,India,154.0,Unhealthy,0.0,30.0,0.0,154.0
rajpura,22.94906,74.63124,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
barkhera,22.88348,74.67214,India,500.0,Hazardous,2.0,88.0,1.0,494.0
rampur,22.63378,74.52653,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
tikri,22.68483,74.55046,India,500.0,Hazardous,3.0,47.0,9.0,500.0
dharampuri,22.73978,74.60573,India,153.0,Unhealthy,0.0,36.0,0.0,153.0
gumla,22.70372,74.68596,India,156.0,Unhealthy,2.0,73.0,0.0,156.0
ratanpur,22.51926,74.67775,India,188.0,Unhealthy,1.0,64.0,2.0,188.0
rampur,29.42713,79.25699,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
jaipur,29.28238,79.26995,India,191.0,Unhealthy,1.0,40.0,0.0,191.0
puranpur,29.2558,79.34051,India,500.0,Hazardous,2.0,128.0,1.0,481.0
bagar,29.42407,79.41527,India,500.0,Hazardous,1.0,34.0,0.0,476.0
pali,29.42587,79.41527,India,173.0,Unhealthy,1.0,26.0,2.0,173.0
bansi,29.46264,79.35973,India,152.0,Unhealthy,3.0,152.0,1.0,146.0
chapar,29.42458,79.48612,India,51.0,Moderate,2.0,41.0,0.0,51.0
kheri,24.9559,73.91891,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
satana,24.968,73.98123,India,139.0,Unhealthy for Sensitive Groups,0.0,25.0,0.0,139.0
kheri,24.90372,73.92763,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
rampura,24.9083,73.85297,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
sonari,24.85279,73.85663,India,89.0,Moderate,3.0,8.0,8.0,89.0
jawad,24.88414,73.86184,India,166.0,Unhealthy,1.0,36.0,0.0,166.0
kheri,24.90039,73.99048,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
muri,24.81147,73.93118,India,186.0,Unhealthy,2.0,98.0,1.0,186.0
dhana,24.81792,73.89681,India,169.0,Unhealthy,1.0,54.0,0.0,169.0
kheri,24.85135,73.86522,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
kheri,24.78845,73.83476,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
kheri,24.7833,73.88978,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
tarana,24.73492,73.77721,India,155.0,Unhealthy,1.0,39.0,0.0,155.0
kanpur,24.65345,73.94477,India,173.0,Unhealthy,4.0,161.0,1.0,173.0
kheri,24.63609,73.92765,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
kanpur,24.56499,73.77259,India,173.0,Unhealthy,4.0,161.0,1.0,173.0
kemri,24.53611,73.97266,India,170.0,Unhealthy,4.0,170.0,1.0,161.0
rajpura,24.571,73.87288,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
rampur,29.24172,79.35493,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
ratanpur,29.2406,79.34205,India,188.0,Unhealthy,1.0,64.0,2.0,188.0
madanpur,29.0815,79.32751,India,217.0,Very Unhealthy,4.0,99.0,4.0,217.0
suar,29.07316,79.28622,India,126.0,Unhealthy for Sensitive Groups,3.0,85.0,1.0,126.0
jafarpur,29.00264,79.31523,India,189.0,Unhealthy,3.0,85.0,3.0,189.0
gangapur,29.11342,79.49672,India,120.0,Unhealthy for Sensitive Groups,1.0,35.0,0.0,120.0
udaipur,29.19343,79.46977,India,70.0,Moderate,3.0,36.0,2.0,70.0
puranpur,29.18042,79.46248,India,500.0,Hazardous,2.0,128.0,1.0,481.0
rampur,29.22263,79.42938,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
ratanpur,29.23589,79.41689,India,188.0,Unhealthy,1.0,64.0,2.0,188.0
deoria,26.45337,74.13274,India,165.0,Unhealthy,4.0,57.0,6.0,165.0
rupnagar,26.32383,74.21422,India,167.0,Unhealthy,5.0,17.0,25.0,167.0
patan,26.27312,74.15087,India,69.0,Moderate,0.0,22.0,0.0,69.0
deogarh,26.26927,74.24529,India,157.0,Unhealthy,2.0,65.0,1.0,157.0
basi,26.35402,74.00789,India,235.0,Very Unhealthy,1.0,49.0,0.0,235.0
ladwa,26.48193,74.13156,India,152.0,Unhealthy,3.0,151.0,1.0,152.0
lachhmangarh,26.13291,74.07728,India,500.0,Hazardous,1.0,36.0,0.0,400.0
dharampur,25.23332,84.53019,India,86.0,Moderate,1.0,21.0,1.0,86.0
jaipur,25.14064,84.56088,India,191.0,Unhealthy,1.0,40.0,0.0,191.0
fatehabad,25.13759,84.54053,India,169.0,Unhealthy,4.0,166.0,1.0,169.0
durgapur,25.13425,84.50228,India,128.0,Unhealthy for Sensitive Groups,3.0,85.0,1.0,128.0
rajpura,25.11237,84.51032,India,143.0,Unhealthy for Sensitive Groups,2.0,143.0,1.0,138.0
ratanpur,25.06797,84.51306,India,188.0,Unhealthy,1.0,64.0,2.0,188.0
dumra,25.05494,84.57559,India,107.0,Unhealthy for Sensitive Groups,3.0,83.0,1.0,107.0
baruni,25.03545,84.53701,India,168.0,Unhealthy,5.0,168.0,1.0,153.0
tal,25.02973,84.51934,India,155.0,Unhealthy,1.0,39.0,0.0,155.0
durgapur,25.02539,84.54277,India,128.0,Unhealthy for Sensitive Groups,3.0,85.0,1.0,128.0
bakhtiyarpur,25.00992,84.53873,India,158.0,Unhealthy,4.0,46.0,7.0,158.0
nawada,25.03095,84.59016,India,155.0,Unhealthy,3.0,140.0,1.0,155.0
shahpur,25.04246,84.59444,India,155.0,Unhealthy,3.0,118.0,1.0,155.0
ratanpur,25.05646,84.58313,India,188.0,Unhealthy,1.0,64.0,2.0,188.0
muzaffarpur,25.06274,84.60261,India,159.0,Unhealthy,4.0,128.0,1.0,159.0
raghunathpur,25.1005,84.58188,India,151.0,Unhealthy,4.0,146.0,1.0,151.0
maharajganj,25.08898,84.64707,India,169.0,Unhealthy,5.0,49.0,7.0,169.0
saidpur,25.19117,84.59246,India,174.0,Unhealthy,4.0,173.0,2.0,174.0
ranapur,25.18702,84.64804,India,152.0,Unhealthy,1.0,35.0,0.0,152.0
srirampur,25.19373,84.65619,India,176.0,Unhealthy,3.0,89.0,3.0,176.0
rampur,25.24196,84.69595,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
hasanpur,25.23272,84.69608,India,500.0,Hazardous,1.0,55.0,1.0,500.0
rampur,25.22744,84.73893,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
madanpur,25.24213,84.71151,India,217.0,Very Unhealthy,4.0,99.0,4.0,217.0
ghazipur,25.19663,84.70554,India,176.0,Unhealthy,4.0,93.0,5.0,176.0
ghazipur,25.11958,84.72889,India,176.0,Unhealthy,4.0,93.0,5.0,176.0
gangapur,25.13795,84.73569,India,120.0,Unhealthy for Sensitive Groups,1.0,35.0,0.0,120.0
bela,25.08556,84.68645,India,305.0,Hazardous,1.0,48.0,1.0,280.0
sonari,25.08165,84.735,India,89.0,Moderate,3.0,8.0,8.0,89.0
saharsa,25.06999,84.72044,India,176.0,Unhealthy,4.0,109.0,2.0,176.0
bakhtiyarpur,25.05597,84.73106,India,158.0,Unhealthy,4.0,46.0,7.0,158.0
amarpur,25.01116,84.71273,India,181.0,Unhealthy,2.0,124.0,1.0,181.0
hasanpur,25.00235,84.61162,India,500.0,Hazardous,1.0,55.0,1.0,500.0
rampura,26.08753,74.08565,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
shergarh,26.07922,74.24409,India,168.0,Unhealthy,4.0,168.0,1.0,165.0
rampura,26.1366,74.1857,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
deoli,26.16844,74.19187,India,150.0,Unhealthy,1.0,38.0,0.0,150.0
patan,26.20354,74.23727,India,69.0,Moderate,0.0,22.0,0.0,69.0
ratangarh,26.28429,74.26496,India,500.0,Hazardous,0.0,37.0,0.0,471.0
rupnagar,26.27709,74.2836,India,167.0,Unhealthy,5.0,17.0,25.0,167.0
rampura,26.49392,74.43464,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
rampura,22.42662,74.54426,India,257.0,Very Unhealthy,1.0,56.0,1.0,257.0
bhanpura,22.34748,74.56115,India,171.0,Unhealthy,1.0,37.0,0.0,171.0
barkhera,22.37486,74.67571,India,500.0,Hazardous,2.0,88.0,1.0,494.0
patharia,29.72533,79.619,India,184.0,Unhealthy,1.0,39.0,0.0,184.0
pipri,22.90311,74.76906,India,199.0,Unhealthy,1.0,48.0,0.0,199.0
dhari,29.60814,79.6069,India,149.0,Unhealthy for Sensitive Groups,0.0,27.0,0.0,149.0
chapar,29.58736,79.52687,India,51.0,Moderate,2.0,41.0,0.0,51.0
deoli,22.76927,74.87306,India,150.0,Unhealthy,1.0,38.0,0.0,150.0
wani,22.93181,74.84705,India,162.0,Unhealthy,2.0,27.0,12.0,162.0
sirsa,29.53714,79.58278,India,260.0,Very Unhealthy,1.0,47.0,0.0,239.0
pathri,29.5025,79.58111,India,94.0,Moderate,1.0,31.0,0.0,94.0
chapar,29.52678,79.65046,India,51.0,Moderate,2.0,41.0,0.0,51.0
jalna,29.54947,79.72303,India,143.0,Unhealthy for Sensitive Groups,1.0,38.0,0.0,143.0
guna,29.57506,79.69136,India,187.0,Unhealthy,1.0,45.0,0.0,187.0
chirala,29.64644,79.72973,India,71.0,Moderate,1.0,29.0,0.0,71.0
bagar,29.52287,79.72425,India,500.0,Hazardous,1.0,34.0,0.0,476.0
jagdispur,25.90568,84.79335,India,167.0,Unhealthy,4.0,71.0,5.0,167.0
mubarakpur,25.88364,84.82871,India,452.0,Hazardous,1.0,72.0,1.0,333.0
shahpur,25.87702,84.81824,India,155.0,Unhealthy,3.0,118.0,1.0,155.0
jalalpur,25.87462,84.82512,India,167.0,Unhealthy,4.0,75.0,6.0,167.0
rampur,25.87289,84.7771,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
dharampur,25.86329,84.78377,India,86.0,Moderate,1.0,21.0,1.0,86.0
jagdispur,25.84925,84.80268,India,167.0,Unhealthy,4.0,71.0,5.0,167.0
mubarakpur,25.8457,84.81557,India,452.0,Hazardous,1.0,72.0,1.0,333.0
mubarakpur,25.79564,84.79527,India,452.0,Hazardous,1.0,72.0,1.0,333.0
jalalpur,25.76106,84.80377,India,167.0,Unhealthy,4.0,75.0,6.0,167.0
rampur,25.82244,84.90769,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
jafarpur,25.84971,84.90641,India,189.0,Unhealthy,3.0,85.0,3.0,189.0
bansdih,25.87825,84.87308,India,154.0,Unhealthy,3.0,91.0,2.0,154.0
shikarpur,25.90029,84.87965,India,163.0,Unhealthy,3.0,152.0,1.0,163.0
dharampur,25.95861,84.91355,India,86.0,Moderate,1.0,21.0,1.0,86.0
mubarakpur,25.96924,84.8839,India,452.0,Hazardous,1.0,72.0,1.0,333.0
karanpura,25.9747,84.90152,India,172.0,Unhealthy,4.0,67.0,7.0,172.0
shahpur,25.99094,84.95758,India,155.0,Unhealthy,3.0,118.0,1.0,155.0
madhubani,25.98614,84.97337,India,172.0,Unhealthy,3.0,121.0,1.0,172.0
jagdispur,25.96834,84.98073,India,167.0,Unhealthy,4.0,71.0,5.0,167.0
firozpur,25.95078,84.93799,India,165.0,Unhealthy,3.0,111.0,4.0,165.0
lakhna,25.93652,84.91926,India,202.0,Very Unhealthy,1.0,46.0,0.0,202.0
jalalpur,25.91725,84.95483,India,167.0,Unhealthy,4.0,75.0,6.0,167.0
nawada,25.90736,84.96972,India,155.0,Unhealthy,3.0,140.0,1.0,155.0
nawada,25.86678,84.96608,India,155.0,Unhealthy,3.0,140.0,1.0,155.0
nawada,25.85862,84.92574,India,155.0,Unhealthy,3.0,140.0,1.0,155.0
sultanpur,25.85547,84.99566,India,181.0,Unhealthy,2.0,136.0,1.0,181.0
nawada,25.8524,84.98933,India,155.0,Unhealthy,3.0,140.0,1.0,155.0
rampur,25.84342,84.96484,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
baikunthpur,25.81111,84.91694,India,169.0,Unhealthy,3.0,86.0,5.0,169.0
jagdispur,25.80573,84.93565,India,167.0,Unhealthy,4.0,71.0,5.0,167.0
achalpur,25.80749,84.98107,India,150.0,Unhealthy,1.0,38.0,0.0,150.0
sultanpur,25.79249,84.97407,India,181.0,Unhealthy,2.0,136.0,1.0,181.0
dhanaura,25.75094,84.88753,India,500.0,Hazardous,3.0,143.0,4.0,428.0
jalalpur,25.75037,84.83271,India,167.0,Unhealthy,4.0,75.0,6.0,167.0
kheri,22.71375,74.90516,India,255.0,Very Unhealthy,4.0,205.0,3.0,255.0
thana,22.43309,74.76101,India,154.0,Unhealthy,2.0,25.0,2.0,154.0
agar,22.40272,74.81414,India,157.0,Unhealthy,1.0,37.0,0.0,157.0
pipri,22.43235,74.87849,India,199.0,Unhealthy,1.0,48.0,0.0,199.0
kota,22.41966,74.91829,India,160.0,Unhealthy,1.0,42.0,1.0,160.0
barkhera,22.34708,74.91186,India,500.0,Hazardous,2.0,88.0,1.0,494.0
chatra,26.5634,74.71324,India,186.0,Unhealthy,2.0,87.0,0.0,186.0
chakia,25.71666,84.79335,India,155.0,Unhealthy,4.0,43.0,7.0,155.0
maharajganj,25.74242,84.8081,India,169.0,Unhealthy,5.0,49.0,7.0,169.0
rajapur,25.6455,84.79138,India,175.0,Unhealthy,4.0,105.0,5.0,175.0
deoria,25.63991,84.75102,India,165.0,Unhealthy,4.0,57.0,6.0,165.0
manikpur,25.63823,84.77892,India,185.0,Unhealthy,1.0,39.0,1.0,185.0
dharampur,25.62167,84.77556,India,86.0,Moderate,1.0,21.0,1.0,86.0
pali,25.55354,84.8182,India,173.0,Unhealthy,1.0,26.0,2.0,173.0
taranagar,25.50322,84.83329,India,233.0,Very Unhealthy,2.0,100.0,0.0,233.0
sihora,25.51685,84.88302,India,163.0,Unhealthy,4.0,39.0,5.0,163.0
kharagpur,25.52516,84.87322,India,181.0,Unhealthy,1.0,71.0,1.0,181.0
udaipura,25.53428,84.90888,India,167.0,Unhealthy,1.0,38.0,0.0,167.0
rampur,25.54855,84.90579,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
srirampur,25.57358,84.87459,India,176.0,Unhealthy,3.0,89.0,3.0,176.0
ramnagar,25.57548,84.86282,India,141.0,Unhealthy for Sensitive Groups,3.0,136.0,0.0,141.0
nagari,29.38052,79.5212,India,112.0,Unhealthy for Sensitive Groups,2.0,38.0,4.0,112.0
rampur,25.66651,84.84683,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
ramnagar,25.68447,84.8741,India,141.0,Unhealthy for Sensitive Groups,3.0,136.0,0.0,141.0
bilaspur,29.33764,79.57802,India,111.0,Unhealthy for Sensitive Groups,2.0,110.0,0.0,111.0
saidpur,25.7412,84.99339,India,174.0,Unhealthy,4.0,173.0,2.0,174.0
rampur,25.69095,84.98665,India,174.0,Unhealthy,4.0,174.0,1.0,162.0
tajpur,25.62852,84.93079,India,500.0,Hazardous,1.0,67.0,1.0,500.0
sarangpur,25.63157,84.92197,India,155.0,Unhealthy,1.0,41.0,0.0,155.0
rewa,25.60282,84.97887,India,190.0,Unhealthy,1.0,51.0,0.0,190.0
bela,25.58589,84.95746,India,305.0,Hazardous,1.0,48.0,1.0,280.0
rajpur,25.58177,84.96293,India,136.0,Unhealthy for Sensitive Groups,2.0,25.0,4.0,136.0
kanth,29.2759,79.67428,India,175.0,Unhealthy,4.0,175.0,1.0,157.0
faridpur,25.54871,84.9845,India,157.0,Unhealthy,4.0,26.0,10.0,157.0
raghunathpur,25.5397,84.96371,India,151.0,Unhealthy,4.0,146.0,1.0,151.0
birpur,25.52375,84.9734,India,204.0,Very Unhealthy,3.0,100.0,0.0,204.0
madhupur,25.58713,84.96663,India,103.0,Unhealthy for Sensitive Groups,3.0,93.0,1.0,103.0
dhari,29.39268,79.63647,India,149.0,Unhealthy for Sensitive Groups,0.0,27.0,0.0,149.0
